time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.780000000000003,-3.4510169403697466,6.3528889252929215,23.26814516290991,0.2397918246893953,6.254399407087533,0.0,-1.7919069580489122,4.8941346536232615,5.615097228905292,0.02146921184919505,-0.12331260327479848,0.0,449.37126220271523,448.47170653558754,448.68066406499133,447.8654535318279
3.840000000000003,-3.558068785449744,6.650981974276522,23.607571575291125,0.24157663039108357,6.247148364945609,0.0,-1.7757905646594532,5.042152545696564,5.698499472942067,0.042584299530135386,-0.11633695398425455,0.0,474.5902849748912,475.11332742973525,475.78456216265386,477.39897126844613
3.900000000000003,-3.664092926434389,6.957440193138239,23.949872047623096,0.2439994038793225,6.23966971667152,0.0,-1.7577329715845837,5.173135882775234,5.711265882925339,0.0355601464595285,-0.15159099102340323,0.0,456.36756401093095,453.529497808152,455.49211139535976,454.93068616415417
3.960000000000003,-3.7689965742104428,7.271220399320834,24.29073207403415,0.2470032800952371,6.230580680586392,0.0,-1.738351417228709,5.286310888475888,5.650927252559434,0.06947885637158648,-0.15127094410203748,0.0,431.7690575290523,431.77371902065624,430.2007624731459,433.0654947728928
4.020000000000002,-3.8722552186644807,7.593355266069055,24.634061479414083,0.2509686896757968,6.221519476342401,0.0,-1.702687176107223,5.4515507792961735,5.792274822084652,0.058269255723666695,-0.15052359897110398,0.0,495.0154290247608,495.0515224658677,494.58908005878897,493.76535578605746
4.080000000000001,-3.97346953101115,7.924306727252946,24.981376351645356,0.25401014757566376,6.212213515790509,0.0,-1.670353850343496,5.580257157722732,5.784705995533864,0.02780950287083485,-0.1663153851625124,0.0,451.983295973142,450.68585927655073,452.02996928359147,449.56949596079613
4.14,-4.072679501511357,8.262652993236932,25.326917459496183,0.25648594343240383,6.202524755895112,0.0,-1.6358606950717458,5.6979842605041195,5.733466274961194,0.059693782706125055,-0.1532430463397874,0.0,436.12427570563597,437.189602147996,436.1566441889456,438.8130017867365
4.199999999999998,-4.169628137138357,8.608192729143859,25.669835791673016,0.26009418936361683,6.193387843808566,0.0,-1.5950108681478437,5.8201350450768805,5.6971058892623025,0.061009909051740925,-0.15042792462489799,0.0,441.42174490110636,441.63202803918244,442.04584620446224,442.1568922314832
4.259999999999997,-4.2636712805500725,8.961940378801707,26.01375910339123,0.26406859560889906,6.184056480207669,0.0,-1.538922511333079,5.9714790329106355,5.766274723751348,0.07505262843318275,-0.1683835175543128,0.0,475.7801998308919,474.3816823261151,475.45207185565204,476.529880100732
4.319999999999996,-4.354377818709188,9.324249998846593,26.359731458199875,0.2687890454325137,6.17398827903739,0.0,-1.4837709599520073,6.105670720750272,5.765793001521861,0.08507597946415031,-0.16666911705912102,0.0,455.30202849983044,455.41300729754806,454.64396808793026,455.4512997212596
4.379999999999995,-4.441227299658452,9.695545346479047,26.70885030155522,0.27428760415554976,6.164458494508905,0.0,-1.4103050469951683,6.2709525830352835,5.870408394370457,0.10229659729527221,-0.1465439600280331,0.0,488.285153447823,489.7628218033746,487.6579561335527,488.9490122589751
4.439999999999993,-4.524321162366383,10.074927923165767,27.05744448035054,0.2800464914307099,6.155981008297555,0.0,-1.3588266245251839,6.375501411221295,5.749723884044924,0.0787378343398895,-0.13245222750676822,0.0,417.6898402338421,418.8972558974258,418.57631856931505,416.5286888377368
4.499999999999992,-4.6041228016287725,10.460803332865554,27.399399206393884,0.2845301275947172,6.147840551624345,0.0,-1.3005836297989997,6.487241499469524,5.64899780305485,0.06517935151630734,-0.14304563340118534,0.0,425.08553039935657,424.1584499471575,424.20850583799984,423.04690846351923
4.559999999999991,-4.679944686240001,10.854140911413655,27.737801781896064,0.2884327836859315,6.139104148619715,0.0,-1.2260804337796791,6.624069324103641,5.630800064987824,0.06477285571031884,-0.15128846790809275,0.0,451.6368973949873,450.95185165369594,451.6726790941542,451.6429254652766
4.6199999999999894,-4.751108974738376,11.25577555951133,28.075310793413536,0.2923760614497599,6.1320205415824205,0.0,-1.145405159138657,6.763788584377328,5.619145921462505,0.06755286605057526,-0.08656191784408326,0.0,451.82582492146923,457.00048872067697,453.9956285080647,454.2217807728319
4.679999999999988,-4.818142157226749,11.66425125155149,28.406913046989278,0.2964449501849682,6.127035986706531,0.0,-1.0885646203262065,6.852326458348122,5.4349935513694065,0.06833335908741929,-0.07688800528087056,0.0,394.3583071704293,395.24455097103225,394.61873278373724,394.6948834172539
4.739999999999987,-4.88099904233198,12.079336584467201,28.731678447517712,0.3006261998453086,6.1230247090146825,0.0,-1.0062895946660495,6.983923988225047,5.390331803561142,0.07226553483841759,-0.05197048894642403,0.0,440.88850970483156,442.9393765639242,443.2226896138288,443.5495268106202
4.799999999999986,-4.938487957026449,12.502998617425703,29.055865482593443,0.30464351068723516,6.119908362220109,0.0,-0.9097641052605419,7.138119276606968,5.415251515502054,0.053363153718814914,-0.05187645858825128,0.0,466.65032277689966,466.6560652383378,465.9507879223457,464.47337243452137
4.859999999999984,-4.989600986050974,12.93687149644968,29.38450641982838,0.3080306660541421,6.116784460175392,0.0,-0.7938197878374276,7.324036309796917,5.5381906918102555,0.062006588661135786,-0.05244473966118413,0.0,497.57440608254285,497.53135704041904,497.3998071364936,498.03432991004297
4.919999999999983,-5.033924393874569,13.381480832573445,29.719116915807327,0.31229509448145265,6.1138060852660345,0.0,-0.6834354375864838,7.496128745528313,5.614460818303574,0.08485131259348883,-0.04455040851070131,0.0,486.4985064094157,487.0880668408174,484.40762650425796,486.1261814294808
4.979999999999982,-5.071490061191459,13.836576730045913,30.058651603149077,0.3174309597726861,6.112041224524306,0.0,-0.5686807544777844,7.673663949444695,5.702152383484489,0.0870494072332618,-0.009427089072104227,0.0,490.14761004751074,492.75126520570166,491.940918267857,492.1089425241309
5.0399999999999805,-5.102567730118899,14.301592175266329,30.40102374004126,0.3222025756720015,6.112358023473707,0.0,-0.4672895298467335,7.826872522627846,5.709576450402189,0.05693796232701219,0.024884481278346138,0.0,468.17042308298073,470.8332687270164,469.9377537860106,467.6016354049391
